Sales Sku,Sales Order Number,Sales Order Date,Fulfillment Order Number,Fulfillment Channel Name,Quantity,Sku,Total Sales,Total Cost,Commission,Inventory Cost,Estimated Shipping Cost,Shipping Cost,Flag,Profit,Weight,,
A6116,11318093166713829,12/22/20,20033626,L,2,A6116,20.72,14.01,3.1,7.32,3.59,4.75,1,6.71,0.06,,
A6117,11398809575034661,12/22/20,20033627,L,1,A6117,33.39,33.99,5.01,19.09,9.89,7.5,1,-0.6,1.94,,
A6118,11351379144565807,12/22/20,20033628,L,6,A6118,113.94,108.55,17.1,82.62,8.83,7.5,1,5.39,2.46,,
A6119,11359289232012245,12/22/20,20033629,L,4,A6119,30.73,26.23,4.61,11.3,10.32,13.99,1,4.5,21,,
A6120,11104887672721061,12/22/20,20033633,L,2,A6120,29.6,26.57,4.44,13.88,8.25,4.75,1,3.03,1.26,,
A6121,11496870881409807,12/22/20,20033632,L,12,A6121,23.25,23.98,3.49,11.9,8.59,6.99,1,-0.73,1.22,,
A6122,11263152781092200,12/22/20,20033634,L,1,A6122,26.28,22.83,3.94,15.3,3.59,6.99,1,3.45,0.37,,
A6123,11459594503981036,12/22/20,20033639,L,1,A6123,10.13,9.05,1.52,3.98,3.55,4.75,1,1.08,0.23,,
A6124,11226998755889857,12/22/20,20033640,L,3,A6124,17.19,16.38,2.58,5.46,8.34,7.99,1,0.81,3.75,,
A6125,11236509361461000,12/22/20,20033641,L,18,A6125,186.78,143.66,28.02,91.8,23.84,13.99,1,43.12,21.6,,
A6126,11250093997297859,12/22/20,20033642,L,1,A6126,33.63,34.98,5.04,21.69,8.25,6.99,1,-1.35,1.1,,
A6127,11270464628461044,12/22/20,20033649,L,1,A6127,11.32,15.84,1.7,5.1,9.04,4.75,1,-4.52,0.59,,
A6128,11106843419105059,12/22/20,20033647,L,6,A6128,55.98,48.18,8.4,39.78,0,8.75,1,7.8,4.1,,
A6129,11148310566249810,12/22/20,20033644,L,12,A6129,35.79,36.95,5.37,18.59,12.99,9.99,1,-1.16,12.83,,
A6130,11249072538091445,12/22/20,20033648,L,6,A6130,29.22,30.06,4.38,17.43,8.25,6.99,1,-0.84,1.78,,
A6131,11121046952428214,12/22/20,20033650,L,8,A6131,48.5,65.01,7.28,23.07,34.66,17,1,-16.51,35,,
A6132,11430901371545016,12/22/20,20033651,L,1,A6132,8.71,9.76,0.7,1.94,7.12,5.75,1,-1.05,0.92,,
A6133,11298143675871469,12/22/20,20033652,L,1,A6133,11,7.81,1.65,2.54,3.62,4.75,1,3.19,0.21,,
A6134,11438564773998626,12/22/20,20033656,L,3,A6134,23.47,22.31,3.52,15.21,3.58,4.75,1,1.16,0.3,,
A6135,11156732970696200,12/23/20,20033658,L,24,A6135,79.34,83.08,11.9,48.78,22.4,9.99,1,-3.74,13.84,,
A6136,11486505608094660,12/23/20,20033659,L,2,A6136,19.84,17.66,2.98,11.06,3.62,4.75,1,2.18,0.38,,
A6137,11440905088266626,12/23/20,20033660,L,16,A6137,25.76,25.96,3.86,13.85,8.25,6.99,1,-0.2,1.49,,
A6138,11452638200791447,12/23/20,20033956,L,6,A6138,21.58,23.09,3.24,9.52,10.33,8.75,1,-1.51,4.2,,
A6139,11300313193586623,12/23/20,20033664,L,3,A6139,31.29,33.18,4.69,19.45,9.04,6.99,1,-1.89,1.4,,
A6140,11407730079413858,12/23/20,20033665,L,2,A6140,67.94,61.47,10.2,43.38,7.89,7.5,1,6.47,2.2,,
A6141,11350025445699400,12/23/20,20033666,L,24,A6141,31.69,34.66,4.75,19.58,10.33,7.99,1,-2.97,3.5,,
A6142,11382231559295468,12/23/20,20033667,L,12,A6142,46.48,51.46,6.97,27.26,17.23,10.99,1,-4.98,14.04,,
A6143,11130398320432200,12/23/20,20033668,L,1,A6143,10.35,8.57,1.55,3.66,3.36,4.75,1,1.78,0.03,,
A6144,11450205161564227,12/23/20,20033669,L,3,A6144,56.97,58.11,8.55,41.31,8.25,6.99,1,-1.14,1.23,,
A6145,11387840309667409,12/23/20,20033670,L,1,A6145,33.32,22.93,5,9.68,8.25,6.99,1,10.39,1.23,,
A6146,11203703012032206,12/23/20,20033671,L,12,A6146,34.96,36.59,5.24,22.31,9.04,6.99,1,-1.63,1.35,,
A6147,11376691451137849,12/23/20,20033673,L,6,A6147,46.94,44.95,7.04,30.42,7.49,5.75,1,1.99,0.6,,
A6148,11428677688972201,12/23/20,20033672,L,12,A6148,13.68,14.54,1.09,5.2,8.25,6.99,1,-0.86,1.25,,
A6149,11104978029674614,12/23/20,20033674,L,1,A6149,11.02,10.04,1.65,4.84,3.55,4.75,1,0.98,0.23,,
A6150,11472550556606650,12/23/20,20033676,L,8,A6150,35.93,34.26,5.39,20.4,8.47,7.5,1,1.67,3.04,,
A6151,11299754710655458,12/23/20,20033677,L,8,A6151,31.13,32.37,4.67,17.95,9.75,8.75,1,-1.24,4.3,,
A6152,11102346129596234,12/23/20,20033678,L,1,A6152,15.62,13.18,2.34,3.8,7.04,5.75,1,2.44,0.56,,
A6153,11314524953329844,12/23/20,20033679,L,6,A6153,33.59,34.68,5.04,19.31,10.33,9.5,1,-1.09,7,,
A6154,11386020431841017,12/23/20,20033680,L,6,A6154,21.58,22.28,3.24,9.52,9.52,8.75,1,-0.7,4.2,,
A6155,11359283152911437,12/23/20,20033681,L,2,A6155,58.9,55.44,8.84,38.78,7.82,5.75,1,3.46,1,,
A6156,11319624144848237,12/23/20,20033682,L,3,A6156,43.28,33.86,6.49,18.09,9.28,7.99,1,9.42,3.3,,
A6157,11270207453251407,12/23/20,20033683,L,3,A6157,47.88,38.89,7.17,23.7,8.02,5.75,1,8.99,0.81,,
A6158,11453025784202630,12/23/20,20033685,L,1,A6158,8.97,8.4,1.35,2.65,4.4,4.75,1,0.57,0.34,,
A6159,11480565471605015,12/23/20,20033686,L,1,A6159,15.75,13.75,2.36,6.62,4.77,5.75,1,2,0.87,,
A6160,11210200158725821,12/23/20,20033689,L,18,A6160,71.94,76.25,10.8,40.71,24.74,8.75,1,-4.31,4.2,,
A6161,11493879382006618,12/23/20,20033690,L,1,A6161,22.08,22.77,3.31,11.21,8.25,6.99,1,-0.69,1.1,,
A6162,11480103809692246,12/23/20,20033691,L,12,A6162,44.01,46.34,6.6,29.17,10.57,7.99,1,-2.33,3,,
A6163,11446124677645858,12/23/20,20033696,L,6,A6163,176.76,160.95,26.52,125.28,9.15,6.99,1,15.81,1.56,,
A6164,11366904629089035,12/23/20,20033695,L,3,A6164,22.65,23.5,3.4,12.21,7.89,7.5,1,-0.85,2.43,,
A6165,11270486852279416,12/23/20,20033697,L,2,A6165,41.6,37.53,6.24,21.4,9.89,7.5,1,4.07,2.24,,
A6166,11431913880577846,12/23/20,20033699,L,2,A6166,32.6,33.76,4.89,20.62,8.25,6.99,1,-1.16,1.12,,
A6167,11288292958432254,12/23/20,20033700,L,2,A6167,24.06,25.88,3.61,13.44,8.83,7.5,1,-1.82,2.2,,
A6168,11362587275321845,12/23/20,20033701,L,12,A6168,21.88,21.94,3.28,11.54,7.12,7.5,1,-0.06,2.7,,
A6169,11383351015850632,12/23/20,20033702,L,12,A6169,21.88,21.94,3.28,11.54,7.12,7.5,1,-0.06,2.7,,
A6170,11438457482008214,12/23/20,20033704,L,6,A6170,41.43,44.65,6.21,28.55,9.89,7.5,1,-3.22,2.38,,
A6171,11135923489949850,12/23/20,20033705,L,1,A6171,17.1,20.39,2.57,8.93,8.89,6.99,1,-3.29,1,,
A6172,11433200987559417,12/23/20,20033706,L,6,A6172,28.06,31.53,4.21,17.43,9.89,6.99,1,-3.47,1.7,,
A6173,11147292523694665,12/23/20,20033708,L,12,A6173,53.43,54.35,8.01,33.93,12.41,9.99,1,-0.92,11,,
A6174,11413831409691404,12/23/20,20033709,L,1,A6174,13.36,15.12,2,5.1,8.02,4.75,1,-1.76,0.93,,
A6175,11319879126749065,12/23/20,20033710,L,12,A6175,34.96,36.44,5.24,22.31,8.89,6.99,1,-1.48,1.35,,
A6176,11402613038660223,12/23/20,20033712,L,12,A6176,46.48,52.72,6.97,27.26,18.49,10.99,1,-6.24,14.04,,
A6177,11457396606994664,12/23/20,20033713,L,2,A6177,31.72,29.6,4.76,15.8,9.04,4.75,1,2.12,0.54,,
A6178,11213703965196217,12/23/20,20033714,L,2,A6178,32.3,32.9,4.85,19.8,8.25,6.99,1,-0.6,1.16,,
A6179,11227752017633867,12/23/20,20033715,L,1,A6179,21.96,13.32,3.29,10.03,0,4.75,1,8.64,0.18,,
A6180,11261874642948212,12/23/20,20033716,L,6,A6180,31.77,31.78,4.77,19.69,7.32,7.99,1,-0.01,3,,
A6181,11112920409033833,12/23/20,20033717,L,1,A6181,13.31,11.92,2,6.33,3.59,4.75,1,1.39,0.11,,
A6182,11267771101273842,12/23/20,20033718,L,12,A6182,60.28,56.04,7.23,37.74,11.07,9.99,1,4.24,10.84,,
A6183,11485597430687411,12/23/20,20033722,L,1,A6183,30.15,30.21,4.52,21.25,4.44,4.75,1,-0.06,0.58,,
A6184,11167518656698625,12/23/20,20033723,L,6,A6184,46.54,43.64,5.58,27.54,10.52,9.5,1,2.9,7.2,,
A6185,11412418734629068,12/23/20,20033725,L,6,A6185,39.8,39.09,5.97,20.71,12.41,9.99,1,0.71,9,,
A6186,11283810608454614,12/23/20,20033727,L,12,A6186,48.24,43.79,7.24,25.76,10.79,9.99,1,4.45,8,,
A6187,11321440213651418,12/23/20,20033729,L,6,A6187,29.2,30.64,4.38,17.43,8.83,6.99,1,-1.44,1.7,,
A6188,11119309247786605,12/23/20,20033730,L,6,A6188,31.56,32.55,4.73,15.27,12.55,9.99,1,-0.99,8,,
A6189,11229236948755464,12/23/20,20033732,L,4,A6189,60.44,64.71,9.07,37.6,18.04,14.99,1,-4.27,27,,
A6190,11391025418769039,12/23/20,20033733,L,1,A6190,18.47,17.52,2.77,7.63,7.12,7.5,1,0.95,2.31,,
A6191,11296165953775434,12/23/20,20033739,L,4,A6191,30.73,31.78,4.61,11.3,15.87,13.99,1,-1.05,21,,
A6192,11476222664870622,12/23/20,20033736,L,3,A6192,41.77,41.31,6.27,30.6,4.44,5.75,1,0.46,0.78,,
A6193,11192690424832252,12/23/20,20033737,L,2,A6193,32.26,32.56,4.84,20.4,7.32,4.75,1,-0.3,2.5,,
A6194,11218838906605038,12/23/20,20033738,L,1,A6194,17.79,17.24,2.67,6.32,8.25,6.99,1,0.55,1.29,,
A6195,11311123696533816,12/23/20,20033740,L,6,A6195,23.98,25.42,3.6,13.57,8.25,6.99,1,-1.44,1.4,,
A6196,11324553166853050,12/23/20,20033741,L,1,A6196,15.97,16.96,2.4,2.6,11.96,6.99,1,-0.99,1.75,,
A6197,11296101606073066,12/23/20,20033742,L,1,A6197,13.76,11.92,1.1,2.6,8.22,6.99,1,1.84,1.75,,
A6198,11199168243703438,12/23/20,20033743,L,6,A6198,38.72,39.57,5.81,23.43,10.33,9.5,1,-0.85,7,,
A6199,11442972680237037,12/23/20,20033748,L,6,A6199,34.68,37.01,5.2,21.92,9.89,7.5,1,-2.33,3.75,,
A6200,11418577035136215,12/23/20,20033749,L,2,A6200,32.6,34.55,4.89,20.62,9.04,6.99,1,-1.95,1.12,,
A6201,11246614042788208,12/23/20,20033750,L,6,A6201,38.72,39.57,5.81,23.43,10.33,9.5,1,-0.85,7,,
A6202,11465488988569019,12/23/20,20033751,L,2,A6202,31.73,34.42,4.76,20.62,9.04,6.99,1,-2.69,1.12,,
A6203,11243819410185801,12/23/20,20033757,L,12,A6203,66.48,69.77,9.97,50.52,9.28,6.99,1,-3.29,2.88,,
A6204,11222891341567451,12/23/20,20033760,L,12,A6204,45.28,45.03,6.79,28.49,9.75,8.75,1,0.25,4.4,,
A6205,11153537116681015,12/23/20,20033758,L,1,A6205,25.96,22.67,3.89,9.74,9.04,6.99,1,3.29,1.1,,
A6206,11285710397862654,12/23/20,20033759,L,1,A6206,30.61,29.91,4.59,20.88,4.44,5.75,1,0.7,0.26,,
A6207,11144311814939437,12/23/20,20033765,L,9,A6207,40.4,39.4,6.06,23.55,9.79,9.99,1,1,8.2,,
A6208,11227526974222655,12/23/20,20033766,L,2,A6208,28.42,27.73,4.26,15.22,8.25,5.75,1,0.69,0.8,,
A6209,11295364146810624,12/23/20,20033767,L,12,A6209,66.04,60.37,7.92,34.61,17.84,14.99,1,5.67,28,,
A6210,11407563818215424,12/23/20,20033768,L,4,A6210,66.45,73.13,9.97,37.6,25.56,14.99,1,-6.68,27,,
A6211,11447781123325844,12/23/20,20033769,L,1,A6211,8.54,8.23,1.28,2.65,4.3,4.75,1,0.31,0.34,,
A6212,11343209827790657,12/23/20,20033770,L,1,A6212,17.79,16.57,2.67,6.32,7.58,6.99,1,1.22,1.29,,
A6213,11207975235621861,12/23/20,20033775,L,1,A6213,9.49,8.93,0.76,3.56,4.61,5.75,1,0.56,0.45,,
A6214,11444632029661005,12/23/20,20033774,L,12,A6214,40.48,37.55,6.07,20.81,10.67,7.99,1,2.93,3.45,,
A6215,11122925726629014,12/23/20,20033776,L,6,A6215,55.49,53.52,8.32,30.66,14.54,13.99,1,1.97,19.98,,
A6216,11101993897890648,12/23/20,20033786,L,6,A6216,31.13,28.68,4.67,16.97,7.04,6.99,1,2.45,1.27,,
A6217,11273547376080265,12/23/20,20033788,L,3,A6217,56.97,58.9,8.55,41.31,9.04,6.99,1,-1.93,1.23,,
A6218,11110046929197807,12/23/20,20033789,L,24,A6218,50.51,55.53,7.58,26.11,21.84,15.5,1,-5.02,29.22,,
A6219,11388980698695418,12/23/20,20033790,L,6,A6219,28.3,33.54,4.25,11.67,17.62,9.99,1,-5.24,10,,
A6220,11487020348696203,12/23/20,20033791,L,2,A6220,32,33.33,4.8,20.62,7.91,6.99,1,-1.33,1.12,,
A6221,11416747862162654,12/23/20,20033797,L,12,A6221,53.84,57.05,8.08,36.13,12.84,9.99,1,-3.21,12.9,,
A6222,11260667844979442,12/23/20,20033801,L,24,A6222,51.31,52.11,7.7,17.47,26.94,14.99,1,-0.8,26,,
A6223,11130353598801048,12/23/20,20033802,L,1,A6223,19.76,20.91,2.96,9.04,8.91,6.99,1,-1.15,1.1,,
A6224,11489523031016248,12/23/20,20033804,L,1,A6224,26.86,26.16,4.03,13.87,8.26,6.99,1,0.7,1.1,,
A6225,11218999948793834,12/23/20,20033809,L,12,A6225,26.25,26.4,3.94,14.21,8.25,6.99,1,-0.15,1.5,,
A6226,11116446191920230,12/23/20,20033808,L,24,A6226,54.05,55.6,8.11,35.04,12.45,11.99,1,-1.55,24,,
A6227,11429778556508262,12/23/20,20033810,L,2,A6227,14.59,12.89,2.19,7.12,3.58,4.75,1,1.7,0.34,,
A6228,11197474650309841,12/23/20,20033811,L,12,A6228,40.69,42.03,6.1,25.77,10.16,9.5,1,-1.34,5.25,,
A6229,11436190598804264,12/23/20,20033812,L,6,A6229,34.41,40.28,5.16,19.21,15.91,9.99,1,-5.87,10.6,,
A6230,11123002956221869,12/23/20,20033817,L,6,A6230,55.49,59.11,8.32,30.66,20.13,13.99,1,-3.62,19.98,,
A6231,11100396902833853,12/23/20,20033814,L,4,A6231,30.73,30.02,4.61,11.3,14.11,13.99,1,0.71,21,,
A6232,11238344420014619,12/23/20,20033818,L,6,A6232,30.22,32.14,4.53,18.3,9.31,7.99,1,-1.92,3.24,,
A6233,11137933158020240,12/23/20,20033823,L,1,A6233,16.17,13.96,2.43,7.9,3.63,4.75,1,2.21,0.27,,
A6234,11390343797625864,12/23/20,20033824,L,6,A6234,41.87,43.16,6.28,26.49,10.39,9.5,1,-1.29,5.35,,
A6235,11358261057301004,12/23/20,20033826,L,6,A6235,33.59,32,5.04,16.17,10.79,9.99,1,1.59,9.5,,
A6236,11472694986382645,12/23/20,20033831,L,4,A6236,66.45,65.61,9.97,37.6,18.04,14.99,1,0.84,27,,
A6237,11170530325124222,12/23/20,20033827,L,2,A6237,80.96,72.56,12.14,51.1,9.32,8.75,1,8.4,4.42,,
A6238,11484623692715464,12/23/20,20033829,L,1,A6238,15.62,10.58,2.34,3.8,4.44,5.75,1,5.04,0.56,,
A6239,11275283044521803,12/23/20,20033835,L,12,A6239,13.46,14.54,1.08,5.2,8.26,6.99,1,-1.08,1.25,,
A6240,11193932548341026,12/23/20,20033836,L,1,A6240,14.44,15.42,1.16,6.17,8.09,5.75,1,-0.98,1.1,,
A6241,11389667722763421,12/23/20,20033837,L,1,A6241,12.07,14.49,1.81,5.1,7.58,4.75,1,-2.42,0.93,,
A6242,11355859144805825,12/23/20,20033838,L,1,A6242,8.99,12.2,0.72,2.64,8.84,5.75,1,-3.21,1.75,,
A6243,11128331172089017,12/23/20,20033839,L,1,A6243,25.96,22.67,3.89,9.74,9.04,6.99,1,3.29,1.1,,
A6244,11356319940424226,12/23/20,20033843,L,6,A6244,30.34,32.07,4.55,16.45,11.07,9.5,1,-1.73,4.6,,
A6245,11227091588341827,12/23/20,20033845,L,6,A6245,30.22,32.97,4.53,18.3,10.14,7.99,1,-2.75,3.24,,
A6246,11227145498390605,12/23/20,20033846,L,1,A6246,12.64,11.73,1.9,6.25,3.58,4.75,1,0.91,0.09,,
A6247,11422747619377838,12/23/20,20033849,L,1,A6247,15.96,13.92,2.39,7.9,3.63,4.75,1,2.04,0.27,,
A6248,11135680386618638,12/23/20,20033850,L,12,A6248,46.66,48.45,7,30.6,10.85,9.99,1,-1.79,13,,
A6249,11311539564124252,12/23/20,20033851,L,16,A6249,25.76,25.96,3.86,13.85,8.25,6.99,1,-0.2,1.49,,
A6250,11207676095271423,12/23/20,20033853,L,24,A6250,27.38,21.44,2.2,10.4,8.84,7.5,1,5.94,2.5,,
A6251,11208561346040223,12/23/20,20033854,L,1,A6251,8.8,8.67,0.7,3.53,4.44,4.75,1,0.13,0.45,,
A6252,11457937467343448,12/23/20,20033855,L,6,A6252,31.13,30.68,4.67,16.97,9.04,6.99,1,0.45,1.27,,
A6253,11446899925561027,12/23/20,20033856,L,1,A6253,29.98,32.59,4.5,19.02,9.07,5.75,1,-2.61,1.08,,
A6254,11409924410042629,12/23/20,20033857,L,6,A6254,30.22,32.37,4.53,18.3,9.54,7.99,1,-2.15,3.24,,
A6255,11138794432993820,12/23/20,20033858,L,24,A6255,52.9,50.12,6.34,31.82,11.96,9.5,1,2.78,5.46,,
A6256,11277039718926614,12/23/20,20033859,L,12,A6256,63.52,66.42,9.53,40.77,16.12,14.99,1,-2.9,28,,
A6257,11229976545978625,12/23/20,20033861,L,18,A6257,84.18,82.47,12.63,52.29,17.55,8.75,1,1.71,5.34,,
A6258,11236140898996209,12/23/20,20033862,L,16,A6258,25.76,25.79,3.86,13.85,8.08,6.99,1,-0.03,1.49,,
A6259,11447619276076218,12/23/20,20033863,L,12,A6259,44.86,47.53,6.73,27.96,12.84,9.99,1,-2.67,12.36,,
A6260,11272569180629041,12/23/20,20033864,L,12,A6260,80.06,76.22,12,50.26,13.96,9.99,1,3.84,13.28,,
A6261,11447193330130621,12/23/20,20033865,L,16,A6261,25.76,25.96,3.86,13.85,8.25,6.99,1,-0.2,1.49,,
A6262,11400725041446621,12/23/20,20033866,L,10,A6262,25.35,20.42,3.8,13.26,3.36,6.99,1,4.93,1.29,,
A6263,11212152767494646,12/23/20,20033867,L,1,A6263,10.14,9.13,1.52,3.98,3.63,4.75,1,1.01,0.23,,
A6264,11214996433995410,12/24/20,20033868,L,6,A6264,31.56,34.96,4.73,15.27,14.96,9.99,1,-3.4,8,,
A6265,11424602472989032,12/24/20,20033869,L,6,A6265,55.49,59.76,8.32,30.66,20.78,13.99,1,-4.27,19.98,,
A6266,11484671501359432,12/24/20,20033870,L,24,A6266,83.38,73.89,12.5,51.6,9.79,9.5,1,9.49,8,,
A6267,11443291000821804,12/24/20,20033871,L,12,A6267,67.14,68.91,10.08,40.74,18.09,7.99,1,-1.77,3.76,,
A6268,11168625302033065,12/24/20,20033873,L,12,A6268,39.66,41.54,5.95,24.39,11.2,9.5,1,-1.88,6.92,,
A6269,11374989663214629,12/24/20,20033874,L,12,A6269,36.09,34.56,5.41,17.19,11.96,8.75,1,1.53,4.1,,
A6270,11286103443614643,12/24/20,20033875,L,1,A6270,8.5,7.79,0.68,2.71,4.4,4.75,1,0.71,0.33,,
A6271,11184685807637017,12/24/20,20033879,L,6,A6271,23.98,25.25,3.6,13.57,8.08,6.99,1,-1.27,1.4,,
A6272,11393149994565841,12/24/20,20033880,L,12,A6272,41.06,40.65,6.16,25.93,8.56,9.5,1,0.41,5.4,,
A6273,11465217617325824,12/24/20,20033881,L,12,A6273,38.83,40.49,5.82,24.53,10.14,7.5,1,-1.66,2.5,,
A6274,11153580810093006,12/24/20,20033883,L,1,A6274,17.1,20.41,2.57,8.93,8.91,6.99,1,-3.31,1,,
A6275,11295300291205062,12/24/20,20033884,L,12,A6275,50.95,57.69,7.64,32.57,17.48,9.99,1,-6.74,11.05,,
A6276,11343908554471400,12/24/20,20033885,L,1,A6276,15.91,15.35,2.39,8.66,4.3,4.75,1,0.56,0.46,,
A6277,11144133295095412,12/24/20,20033886,L,2,A6277,33.74,34.72,5.06,20.62,9.04,6.99,1,-0.98,1.12,,
A6278,11418579975760237,12/24/20,20033889,L,12,A6278,50.26,48.18,7.54,30.12,10.52,9.99,1,2.08,8.01,,
A6279,11259470853182669,12/24/20,20033887,L,24,A6279,50.51,59.01,7.58,26.11,25.32,15.5,1,-8.5,29.22,,
A6280,11485363542148269,12/24/20,20033888,L,5,A6280,146.2,126.34,21.95,96.05,8.34,7.99,1,19.86,3.55,,
A6281,11212706322514620,12/24/20,20033890,L,6,A6281,39.55,39.3,5.93,25.81,7.56,8.75,1,0.25,4,,
A6282,11311341885125056,12/24/20,20033891,L,6,A6282,24.89,27.81,3.73,11.67,12.41,9.99,1,-2.92,10,,
A6283,11204217042509857,12/24/20,20033892,L,3,A6283,23.04,28.04,3.46,15.3,9.28,4.75,1,-5,2.73,,
A6284,11184261961339459,12/24/20,20033895,L,1,A6284,15.96,13.92,2.39,7.9,3.63,4.75,1,2.04,0.27,,
A6285,11198311930718611,12/24/20,20033894,L,6,A6285,46.64,44.56,7,29.55,8.01,7.99,1,2.08,3.22,,
A6286,11361424653226612,12/24/20,20033896,L,4,A6286,30.74,37.76,4.61,15.84,17.31,9.99,1,-7.02,13.25,,
A6287,11135496168223429,12/24/20,20033898,L,2,A6287,32.7,26.87,4.9,17.32,4.65,5.75,1,5.83,0.92,,
A6288,11376398525734617,12/24/20,20033897,L,12,A6288,41.06,43.53,6.16,25.93,11.44,9.5,1,-2.47,5.4,,
A6289,11445437586333855,12/24/20,20033899,L,3,A6289,26.76,28.62,4.01,15.3,9.31,7.99,1,-1.86,2.79,,
A6290,11147646246185853,12/24/20,20033900,L,2,A6290,17,14.9,2.56,5.3,7.04,4.75,1,2.1,0.68,,
A6291,11406320030183441,12/24/20,20033904,L,2,A6291,21.89,22.4,3.28,10.28,8.84,7.5,1,-0.51,2.16,,
A6292,11378244759092208,12/24/20,20033902,L,2,A6292,28.56,30.3,4.28,16.54,9.48,7.5,1,-1.74,2.24,,
A6293,11116519777779445,12/24/20,20033905,L,2,A6293,33.88,33.28,5.08,20.62,7.58,6.99,1,0.6,1.12,,
A6294,11378720090680253,12/24/20,20033903,L,1,A6294,23.64,19.05,3.55,7.92,7.58,6.99,1,4.59,1.65,,
A6295,11226510190452257,12/24/20,20033906,L,12,A6295,13.69,14.56,1.1,5.2,8.26,6.99,1,-0.87,1.25,,
A6296,11137619385330632,12/24/20,20033908,L,2,A6296,33.88,33.28,5.08,20.62,7.58,6.99,1,0.6,1.12,,
A6297,11305804300601002,12/24/20,20033909,L,24,A6297,119.06,109.63,17.86,75.48,16.29,14.5,1,9.43,22.28,,
A6298,11474761483435468,12/24/20,20033913,L,7,A6298,121.1,93.1,18.2,56.49,18.41,9.99,1,28,11.83,,
A6299,11247667613113858,12/24/20,20033914,L,12,A6299,38.97,38.41,5.85,21.7,10.86,9.5,1,0.56,4.8,,
A6300,11466799794739406,12/24/20,20033915,L,6,A6300,33.33,32.26,5,12.75,14.51,14.5,1,1.07,26.46,,
A6301,11337114874880203,12/24/20,20033916,L,12,A6301,68.82,74.4,10.32,38.42,25.66,13.99,1,-5.58,21.2,,
A6302,11164087003504211,12/24/20,20033917,L,12,A6302,41.42,35.93,6.22,19.38,10.33,9.5,1,5.49,7,,
A6303,11196748535461864,12/24/20,20033918,L,12,A6303,28.76,27.85,4.31,14.7,8.84,7.5,1,0.91,2.05,,
A6304,11255110494991418,12/24/20,20033919,L,36,A6304,76.74,61.71,11.52,42.63,7.56,8.75,1,15.03,4.5,,
A6305,11164357935453045,12/24/20,20033920,L,16,A6305,25.76,26.3,3.86,13.85,8.59,6.99,1,-0.54,1.49,,
A6306,11368911692029020,12/24/20,20033922,L,12,A6306,39.21,39.72,5.88,24.53,9.31,7.5,1,-0.51,2.5,,
A6307,11311040415435410,12/24/20,20033923,L,6,A6307,25.63,29.02,3.84,16.29,8.89,6.99,1,-3.39,1.38,,
A6308,11391543454384229,12/24/20,20033924,L,16,A6308,25.76,25.96,3.86,13.85,8.25,6.99,1,-0.2,1.49,,
A6309,11118722812188263,12/24/20,20033925,L,1,A6309,26.28,22.87,3.94,15.3,3.63,6.99,1,3.41,0.37,,
A6310,11491902819938634,12/24/20,20033927,L,1,A6310,23.64,19.55,3.55,7.92,8.08,6.99,1,4.09,1.65,,
A6311,11173562558969033,12/24/20,20033928,L,1,A6311,13.29,11.65,1.99,6.42,3.24,4.75,1,1.64,0.18,,
A6312,11495991359678648,12/24/20,20033930,L,1,A6312,40.48,40.9,6.07,25.55,9.28,7.5,1,-0.42,2.21,,
A6313,11240352214357831,12/24/20,20033931,L,2,A6313,24.95,23.84,3.74,15.8,4.3,5.75,1,1.11,0.52,,
A6314,11313129514409850,12/24/20,20033933,L,3,A6314,28.37,32.44,4.26,19.14,9.04,4.75,1,-4.07,0.87,,
A6315,11268118923297059,12/24/20,20033936,L,1,A6315,13.76,13.27,1.1,2.6,9.57,6.99,1,0.49,1.75,,
A6316,11220920114340218,12/24/20,20033937,L,6,A6316,26.72,29.16,4.01,15.03,10.12,7.99,1,-2.44,3.5,,
A6317,11101293771623479,12/24/20,20033938,L,96,A6317,550.24,553.53,82.56,380.24,90.73,100,1,-3.29,106.56,,
A6318,11290155369214601,12/24/20,20033941,L,2,A6318,28.56,29.99,4.28,16.54,9.17,7.5,1,-1.43,2.24,,
A6319,11100257041798645,12/24/20,20033944,L,6,A6319,44.1,42.29,6.62,28.55,7.12,7.5,1,1.81,2.08,,
A6320,11232942061857841,12/24/20,20033945,L,1,A6320,24.38,23.49,3.66,16.47,3.36,4.75,1,0.89,0.19,,
A6321,11319127093235456,12/24/20,20033946,L,6,A6321,27.41,28.18,4.11,14.32,9.75,9.5,1,-0.77,5.4,,
A6322,11402190968375459,12/24/20,20033947,L,2,A6322,22.56,22.3,3.38,10.42,8.5,7.5,1,0.26,2.2,,
A6323,11467957785109851,12/24/20,20033948,L,2,A6323,44.05,39.95,6.61,26.3,7.04,7.5,1,4.1,1.62,,
A6324,11445809588840232,12/24/20,20033952,L,1,A6324,33.54,27.95,5.03,14.67,8.25,6.99,1,5.59,1.1,,
A6325,11392417989369804,12/24/20,20033953,L,2,A6325,28.56,30.3,4.28,16.54,9.48,7.5,1,-1.74,2.24,,
A6326,11473414711605050,12/24/20,20033955,L,12,A6326,93.93,97.3,14.09,65.17,18.04,14.99,1,-3.37,30,,
A6327,11353981806108238,12/24/20,20033957,L,6,A6327,30.22,33.42,4.53,18.3,10.59,7.99,1,-3.2,3.24,,
A6328,11282833028253864,12/24/20,20033958,L,12,A6328,36.09,34.56,5.41,17.19,11.96,8.75,1,1.53,4.1,,
